,customer_id,user_name,ratings,review_head,review_body
86,review-5f768319-bae1-47d1-903d-f96ed13d4f10,CR 30,5,Terrific,nice using 2 years
87,review-3a47b8ec-cf33-4efc-a45b-a1b3453e6c36,Avishek Rai,5,Great product,best productbest qualityfriends go itthanks flipkart
88,review-e091d247-138c-4aa3-9e66-f665afe644b6,Flipkart Customer,5,Best in the market!,exlent product
89,review-38ccb260-df2c-4d8e-ba84-435ec2ace64e,Arindam Ghoshal,5,Excellent,amazing hard disk using past 25yrs working totally fine
90,review-5da851bc-db10-43f9-9fcb-edceb47f0f18,Flipkart Customer,5,Perfect product!,supab product write review long time buying productthe product working well
91,review-d5c3dbe6-7ed5-4319-b590-2765e4b4a225,Manjunath Malakanavar,5,Perfect product!,nice
92,review-8b3289d3-79a6-445d-ad21-21a1f8e4df84,Flipkart Customer,5,Great product,good
93,review-b0a650cc-489f-4d68-85f8-05d2fe1530e3,Anubhav Shrivastava,5,Highly recommended,great compatible ubuntu need researchers lot want run ubuntu windows flawless
94,review-5ea59e9d-0565-42b5-b798-0f7cb07e557e,Flipkart Customer,5,Brilliant,nice product
95,review-c07c632a-a73b-4d5f-baa0-b73ea7a72157,AFTAB ALAM,5,Simply awesome,awesome product
96,review-1538a40d-f548-4f18-9c47-d93e87c0ca41,Selvin Vijayakumar,5,Great product,nice product less weight
97,review-f7f41d06-369f-4c85-977d-3d6791116bcc,Monika Jayabaskaran,5,Excellent,good product
98,review-46c6bdb3-e618-46bd-b898-65eb83b91d3c,Rakesh Kumar,5,Perfect product!,good product
99,review-ed102300-e401-41fd-b605-fe92b2140964,Sougata Sarkar,5,Terrific,best low price harddisk
100,review-96918ec0-b619-4307-88ba-7ae7944dc406,Jayita Ghosh,5,Highly recommended,good one per price
101,review-5936bfa5-7090-411e-b50d-d94e7bb427e9,Flipkart Customer,5,Mind-blowing purchase,grt product
102,review-00c3f986-6136-47bd-82be-c4d99d5f4b13,P chand basha,5,Terrific,good one
103,review-9641eb9b-b751-4ae6-b1de-c6b87dda2442,Varun Ranade,2,Could be way better,reliable lost 2 year research work pay 77000 data recovery even fault disk worked fine 9 months trusted kept confidential work data one day crashedkindly dont buy terrible
104,review-c2a62fb1-cfd3-4498-b08f-1042d5e74234,Rajashekar Sunka,5,Wonderful,transfer speed efficient
105,review-ab027a9d-a288-42dc-9ac4-9de64bc3d2b5,Praduman Kaithwar,4,Pretty good,nice one
106,review-ebe32752-6c72-4cb0-87fc-63c9ccd7eb64,Vishal Choudhary,5,Awesome,using hard disk year excellent performance high data transfer speed loved product
107,review-4675e42d-b547-4206-8780-9ece53b82457,Flipkart Customer,3,Fair,yes working fine
108,review-6b088da8-4888-4159-bbf3-844e4406ed0b,Suman Chatterjee,3,Stopped working after 1 and a half years.,used product 1 half years stopped working suddenly one day idea idea avail warranty nearby service centers around
109,review-93a7445a-5e1e-426a-9a4e-da78f3cee244,madhu babu,5,Classy product,good deal excellent
110,review-79cb0bd7-1040-4680-9888-f20dd06462ea,Siva Perepi,5,Best in the market!,super
111,review-460f24d9-941d-4c01-a03f-c8e16255903f,SUNIL BISHNOI,4,Good choice,nice product good use
112,review-a42b0990-f6ad-49b3-a9e7-5c9fcc9aaf36,MANAS PRIYADARSHI,5,Perfect product!,good product
113,review-00f78195-ac2e-4cb7-adea-5cc0bda2db31,Flipkart Customer,5,Fabulous!,good
114,review-84be9ea8-1209-46d7-990f-836bdce89079,Sunil Sain,5,Super!,good
115,review-136657fe-b5f6-47e9-8603-fdcd5203372f,Santosh Kumar Behera,5,Highly recommended,awesome product using 2 year havent face type problem love hard disk much
116,review-66fd9407-0d77-459b-8167-2be9a80dd885,Pratik Sipani,4,Value-for-money,though hd stopped working yr 2 good service wd got hassle free replacement happy warranty time
