,customer_id,user_name,ratings,review_head,review_body
163,review-b2eb164c-df94-46eb-8844-93397a8e3e31,Amit Kumar,5,Brilliant,product good
164,review-ae9b2d96-b29e-4316-a2e4-ea1ae8791ae7,Flipkart Customer,5,Terrific,good
165,review-458c545d-15e4-4db1-b0b6-1e2a7bdb3582,Murahari G,5,Perfect product!,good
166,review-2787eb09-1f67-487d-a8b9-7c706c3c67bf,Asish Das,5,Must buy!,good product value money mind blowing productextra ordinary
167,review-1abffddc-e487-4158-b9f4-3676ea32ea44,ranjith .p,1,Don't waste your money,damage pendrive storage problems
168,review-cde6c101-55ce-4d6a-8997-06817ce33b2b,Tejprakash sahu,5,Fabulous!,satisfied form product
169,review-ffce8f93-97e7-4254-8f04-e247a332e05d,Flipkart Customer,1,Utterly Disappointed,downloading speed poor 45mb
170,review-db3a6762-ad4a-4d8d-abde-33c371e0c964,Flipkart Customer,5,Super!,good product
171,review-4b707cad-d5ea-465f-8a60-98183963c7db,Amulya Bal,3,Fair,nice
172,review-45b417da-ae9f-477a-b33d-e844cdd01299,Nityanand Haldar,4,Delightful,nice product give full review one use atleast 5 month
173,review-8d64fd23-affd-4c4e-9e00-863a9a1cdf89,Sourav Biswas,5,Terrific,works good simple pendrive 5 years warranty thats reason buy
174,review-7c9c9733-44d8-4e25-966d-7c7120cdc6d6,AJAY YADAV,4,Good choice,nice product
175,review-ca62cd41-e391-4aee-9189-07aec314598b,GANESH M,4,Pretty good,nice pen drive
176,review-620b76ab-9cff-4694-9a61-86120c5e6b90,Kuldeep Deb,5,Fabulous!,usb drive good easy use ive problem look quality youll love
177,review-dde9ed55-1c44-4231-b8a4-01f633c40a10,Debasish Jena,5,Best in the market!,value money
178,review-e3321a0f-1b6e-4740-91ef-f8c0292e9580,Flipkart Customer,5,Classy product,super
179,review-08521a5f-b76c-491d-8912-fef72adf4399,Rajdeepsinh Chauhan,5,Best in the market!,asusal awesome
180,review-34871b4e-f38b-4d81-b453-9c5d6acf861e,Tamonish Sarkar,5,Highly recommended,good product made malaysia 292 gb available price 426 rupees
181,review-f70aaa55-40eb-4b9f-bdd8-f11ac830b3ab,Flipkart Customer,1,Worthless,bad working properly
182,review-b5559cb2-a899-41c6-8fc6-8dea7c88edd3,kalyan barat,5,Super!,good
183,review-8befbe4e-951b-4699-a131-fc1113c9d1ba,Sagar Ramesh,3,Does the job,data transfer slow
184,review-89102efb-ec05-4ed3-b84a-121ed9075eeb,Flipkart Customer,5,Great product,nice
185,review-30294005-e11c-4a94-9338-ae8a34595f2f,Flipkart Customer,5,Wonderful,nice product32gb ordered 3147gb receivedaverage speed transfer data
186,review-203c9b82-642d-459f-8986-b63a0c41fabc,Santanu Maity,5,Terrific,god
187,review-6f9cb9f5-6a09-4321-ae86-4b2caf8199bd,rajendrakumar yelgar,5,Awesome,good product
188,review-27364e00-b41a-4945-a103-32cb1b066869,Flipkart Customer,5,Value for money.,stop worrying awesome product flipkart good price easily supports laptops using otg connector easily supports android devices copying speed good
189,review-fb0bea2c-57f0-4bd9-bf1a-67f2cfb39452,Sai Shanmukh,5,Worth every penny,superb product
190,review-2d4b01a3-b44b-42b2-9ce4-f15e1392eac0,prashant kumar,3,Just okay,product upto expectation
191,review-181224f3-0ab7-44d0-bc19-7b2343926633,Ripson Lobo,3,Good,nice fast
192,review-053acc53-d2b7-486f-87d6-2b5e7493544b,Swagat Pattnaik,5,Simply awesome,good product
193,review-7f4ec546-f439-4b68-957a-2ffad505c0f6,Flipkart Customer,5,Simply awesome,good product
194,review-432b5b05-5054-40b6-a642-ee61d3a84ff3,Flipkart Customer,5,Super!,good product
195,review-dc67c5b6-f420-4348-b3eb-200a4363396d,Sumedh Paikrao,5,Mind-blowing purchase,nicependrive
196,review-ff834c92-b892-455a-93ec-befffc08cdc3,Prateek Mohanty,5,Super!,nice pen drive low cost good product
197,review-0b0f8d86-82b3-4ea2-b3db-c4a4b21db817,JINESH MUKESHKUMAR SHAH,5,Must buy!,nice product
198,review-c46f7190-2216-464f-bc4b-afbb1d9ea229,Angry SHIVA,3,Above-average product,nice good
199,review-c204cec4-c076-428a-a1d3-4da520a41bc1,Flipkart Customer,4,Good choice,nice
200,review-470acbe3-a47b-45f8-a740-d92286f9a0f0,Maulik Thakor,3,Does the job,cool
201,review-7630afc1-f751-44e5-82c7-f21547a537bb,Flipkart Customer,4,Delightful,good prise
202,review-a2e22599-636e-459a-8f47-ed5e16aaf6d2,Soumen Patra,3,Decent product,write speed slow wise good product
