,customer_id,user_name,ratings,review_head,review_body
9527,review-7c7bf2be-e1c4-43e4-9522-92cf4cd7a6a0,Raj raj,3,Nice,good
9528,review-9e6bef90-7b2e-42fb-aa9c-98b443f5cbf6,Priyanka Shaw,5,Mind-blowing purchase,nice one
9529,review-3405f158-a330-4a32-80e6-44ac28b94070,Sanjay Kumar,2,Moderate,intex power bank
9530,review-08696ec4-249b-4aac-be71-cf190826f3df,Saheli Basak,5,Worth every penny,love product
9531,review-2459bfee-8393-49aa-be93-072d74511ed2,vaibhav shrivastav,5,Highly recommended,nice
9532,review-109a2f84-5f6d-41f0-8f39-aeca82821748,RAGAVENDIRAN APPAVOO,5,Highly recommended,excellent design
9533,review-69b8dac1-5ba6-4c34-af8d-d5746c5f950c,Chandrajit Sahoo,5,Perfect product!,excellent
9534,review-2f1d7c7f-faec-45fb-abbc-67e195bab2e6,Santosh Aphale,5,Simply awesome,good quality product philips
9535,review-d4e35844-750d-442c-9ee0-b6a8ecf9276d,Flipkart Customer,2,Could be way better,power 3400mah battery one time
9536,review-a194d538-6451-4c68-86f3-b52eaf8dc912,Flipkart Customer,4,Nice product,nice
9537,review-81e12a99-bcb4-4fe7-bc07-61559ebc35cb,RAJU GM Madiwalkar,5,Mind-blowing purchase,quality product good condition really like
9538,review-417bda39-a7fd-456c-9df3-9ae74dc56684,Flipkart Customer,1,Useless product,low speed charging please improve product quality request
9539,review-94dd4299-5064-4b4e-a896-dcce5d91ec5b,Flipkart Customer,5,Highly recommended,good product
9540,review-3551d905-88a7-4a85-84ca-7060af826afa,Mohan Mohan,4,Nice product,ok
9541,review-0c632a42-7028-463a-afb6-8173048d3913,Flipkart Customer,5,Highly recommended,good
9542,review-32497d75-070d-48fb-ad2f-5e197899a668,Flipkart Customer,5,Excellent,good
9543,review-d7b89fd5-1ddd-4d30-bf14-ee2aa8ab2345,Deepak Yadav,5,Must buy!,good
9544,review-cdeb8ea3-eeb9-41ea-9b78-6ecab2f90dfa,Flipkart Customer,4,Worth the money,23 days using power bank n working perfectly finealso good design
9545,review-80b17520-4cbb-4717-82ab-58e2638a7fed,Shaik Kareem,4,Delightful,super charging
9546,review-9cf2f8a0-fa81-4ec3-b95e-9d28ecc6c8d2,KRISHNATEJA REDDY,5,Best in the market!,value money nice product
9547,review-b1377680-931c-4909-95a2-7236bea7c324,Raghvendra Patel,1,Horrible,waste moneycant even charge one timeand take 15 18 hours get fully chargeso dont buy iti think fake product phillips
9548,review-86a0bfdd-3a76-46a2-976a-d2b545ccf961,Vignesh,5,Terrific,super
9549,review-799e57c9-e4fc-4666-8c24-5dc5ae6de1e6,Chinthalapudi Rajeshwar Rao,5,Perfect product!,superb
9550,review-32eea3f4-9062-49af-a1a7-1827608310bd,Janki prasad Kushwaha,4,Good quality product,good product
9551,review-0314c7f0-5412-40dc-95fc-0349c75dbfa8,Amit Sinha,3,Just okay,good product disappointed backup 3000 mah phone charge 25 times per 11000 mah least 35 times
9552,review-dfa22ffb-97bf-4212-9382-567e6bfab4f1,Owais Naik,4,Good quality product,happy good product
9553,review-9de82fa9-4b59-469b-a938-4cdc75876636,Flipkart Customer,5,Fabulous!,nice
